filename,material_id,cif
Rutile_CrO2.cif,342,"data_image0
_chemical_formula_structural       Cr2O4
_chemical_formula_sum              ""Cr2 O4""
_cell_length_a       4.41
_cell_length_b       4.41
_cell_length_c       2.91
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cr  Cr1       1.0  0.00000  0.00000  0.00000  1.0000
  Cr  Cr2       1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
CadmiumChloride_CdO2.cif,238,"data_image0
_chemical_formula_structural       Cd3O6
_chemical_formula_sum              ""Cd3 O6""
_cell_length_a       3.22757
_cell_length_b       3.22757
_cell_length_c       14.9815
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cd  Cd1       1.0  0.00000  0.00000  0.00000  1.0000
  Cd  Cd2       1.0  0.66667  0.33333  0.33333  1.0000
  Cd  Cd3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
CaesiumChloride_NbO.cif,217,"data_image0
_chemical_formula_structural       NbO
_chemical_formula_sum              ""Nb1 O1""
_cell_length_a       2.73539
_cell_length_b       2.73539
_cell_length_c       2.73539
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Nb  Nb1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
Wurtzite_GeO.cif,358,"data_image0
_chemical_formula_structural       Ge2O2
_chemical_formula_sum              ""Ge2 O2""
_cell_length_a       3.13789
_cell_length_b       3.13789
_cell_length_c       5.07886
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ge  Ge1       1.0  0.33333  0.66667  0.00000  1.0000
  Ge  Ge2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
Spinel_MoMo2O4.cif,607,"data_image0
_chemical_formula_structural       Mo24O32
_chemical_formula_sum              ""Mo24 O32""
_cell_length_a       8.48794
_cell_length_b       8.48794
_cell_length_c       8.48794
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Mo  Mo1       1.0  0.50000  0.50000  0.50000  1.0000
  Mo  Mo2       1.0  0.50000  0.00000  0.00000  1.0000
  Mo  Mo3       1.0  0.00000  0.00000  0.50000  1.0000
  Mo  Mo4       1.0  0.00000  0.50000  0.00000  1.0000
  Mo  Mo5       1.0  0.25000  0.75000  0.25000  1.0000
  Mo  Mo6       1.0  0.75000  0.75000  0.75000  1.0000
  Mo  Mo7       1.0  0.75000  0.25000  0.25000  1.0000
  Mo  Mo8       1.0  0.25000  0.25000  0.75000  1.0000
  Mo  Mo9       1.0  0.12500  0.12500  0.12500  1.0000
  Mo  Mo10      1.0  0.87500  0.37500  0.62500  1.0000
  Mo  Mo11      1.0  0.37500  0.62500  0.87500  1.0000
  Mo  Mo12      1.0  0.62500  0.87500  0.37500  1.0000
  Mo  Mo13      1.0  0.37500  0.87500  0.62500  1.0000
  Mo  Mo14      1.0  0.87500  0.62500  0.37500  1.0000
  Mo  Mo15      1.0  0.62500  0.37500  0.87500  1.0000
  Mo  Mo16      1.0  0.12500  0.62500  0.62500  1.0000
  Mo  Mo17      1.0  0.87500  0.87500  0.12500  1.0000
  Mo  Mo18      1.0  0.37500  0.12500  0.37500  1.0000
  Mo  Mo19      1.0  0.37500  0.37500  0.12500  1.0000
  Mo  Mo20      1.0  0.87500  0.12500  0.87500  1.0000
  Mo  Mo21      1.0  0.62500  0.12500  0.62500  1.0000
  Mo  Mo22      1.0  0.12500  0.87500  0.87500  1.0000
  Mo  Mo23      1.0  0.12500  0.37500  0.37500  1.0000
  Mo  Mo24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
Fluorite_BO2.cif,605,"data_image0
_chemical_formula_structural       B4O8
_chemical_formula_sum              ""B4 O8""
_cell_length_a       4.88332
_cell_length_b       4.88332
_cell_length_c       4.88332
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  B   B1        1.0  0.00000  0.00000  0.00000  1.0000
  B   B2        1.0  0.00000  0.50000  0.50000  1.0000
  B   B3        1.0  0.50000  0.00000  0.50000  1.0000
  B   B4        1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
  O   O5        1.0  0.25000  0.25000  0.75000  1.0000
  O   O6        1.0  0.75000  0.75000  0.75000  1.0000
  O   O7        1.0  0.25000  0.75000  0.25000  1.0000
  O   O8        1.0  0.75000  0.25000  0.25000  1.0000
"
CadmiumChloride_SrO2.cif,407,"data_image0
_chemical_formula_structural       Sr3O6
_chemical_formula_sum              ""Sr3 O6""
_cell_length_a       3.55916
_cell_length_b       3.55916
_cell_length_c       17.012
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sr  Sr1       1.0  0.00000  0.00000  0.00000  1.0000
  Sr  Sr2       1.0  0.66667  0.33333  0.33333  1.0000
  Sr  Sr3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
CadmiumChloride_ScO2.cif,210,"data_image0
_chemical_formula_structural       Sc3O6
_chemical_formula_sum              ""Sc3 O6""
_cell_length_a       3.26511
_cell_length_b       3.26511
_cell_length_c       15.2114
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sc  Sc1       1.0  0.00000  0.00000  0.00000  1.0000
  Sc  Sc2       1.0  0.66667  0.33333  0.33333  1.0000
  Sc  Sc3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
Spinel_WW2O4.cif,98,"data_image0
_chemical_formula_structural       W24O32
_chemical_formula_sum              ""W24 O32""
_cell_length_a       8.48794
_cell_length_b       8.48794
_cell_length_c       8.48794
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  W   W1        1.0  0.50000  0.50000  0.50000  1.0000
  W   W2        1.0  0.50000  0.00000  0.00000  1.0000
  W   W3        1.0  0.00000  0.00000  0.50000  1.0000
  W   W4        1.0  0.00000  0.50000  0.00000  1.0000
  W   W5        1.0  0.25000  0.75000  0.25000  1.0000
  W   W6        1.0  0.75000  0.75000  0.75000  1.0000
  W   W7        1.0  0.75000  0.25000  0.25000  1.0000
  W   W8        1.0  0.25000  0.25000  0.75000  1.0000
  W   W9        1.0  0.12500  0.12500  0.12500  1.0000
  W   W10       1.0  0.87500  0.37500  0.62500  1.0000
  W   W11       1.0  0.37500  0.62500  0.87500  1.0000
  W   W12       1.0  0.62500  0.87500  0.37500  1.0000
  W   W13       1.0  0.37500  0.87500  0.62500  1.0000
  W   W14       1.0  0.87500  0.62500  0.37500  1.0000
  W   W15       1.0  0.62500  0.37500  0.87500  1.0000
  W   W16       1.0  0.12500  0.62500  0.62500  1.0000
  W   W17       1.0  0.87500  0.87500  0.12500  1.0000
  W   W18       1.0  0.37500  0.12500  0.37500  1.0000
  W   W19       1.0  0.37500  0.37500  0.12500  1.0000
  W   W20       1.0  0.87500  0.12500  0.87500  1.0000
  W   W21       1.0  0.62500  0.12500  0.62500  1.0000
  W   W22       1.0  0.12500  0.87500  0.87500  1.0000
  W   W23       1.0  0.12500  0.37500  0.37500  1.0000
  W   W24       1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
CadmiumChloride_PbO2.cif,481,"data_image0
_chemical_formula_structural       Pb3O6
_chemical_formula_sum              ""Pb3 O6""
_cell_length_a       3.30265
_cell_length_b       3.30265
_cell_length_c       15.4413
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pb  Pb1       1.0  0.00000  0.00000  0.00000  1.0000
  Pb  Pb2       1.0  0.66667  0.33333  0.33333  1.0000
  Pb  Pb3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
AntiFluorite_Zr2O.cif,489,"data_image0
_chemical_formula_structural       Zr8O4
_chemical_formula_sum              ""Zr8 O4""
_cell_length_a       5.54592
_cell_length_b       5.54592
_cell_length_c       5.54592
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Zr  Zr1       1.0  0.25000  0.25000  0.25000  1.0000
  Zr  Zr2       1.0  0.75000  0.75000  0.25000  1.0000
  Zr  Zr3       1.0  0.75000  0.25000  0.75000  1.0000
  Zr  Zr4       1.0  0.25000  0.75000  0.75000  1.0000
  Zr  Zr5       1.0  0.25000  0.25000  0.75000  1.0000
  Zr  Zr6       1.0  0.75000  0.75000  0.75000  1.0000
  Zr  Zr7       1.0  0.25000  0.75000  0.25000  1.0000
  Zr  Zr8       1.0  0.75000  0.25000  0.25000  1.0000
  O   O1        1.0  0.00000  0.00000  0.00000  1.0000
  O   O2        1.0  0.00000  0.50000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.50000  1.0000
  O   O4        1.0  0.50000  0.50000  0.00000  1.0000
"
Rutile_ZnO2.cif,415,"data_image0
_chemical_formula_structural       Zn2O4
_chemical_formula_sum              ""Zn2 O4""
_cell_length_a       4.66846
_cell_length_b       4.66846
_cell_length_c       3.08105
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Zn  Zn1       1.0  0.00000  0.00000  0.00000  1.0000
  Zn  Zn2       1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
AntiFluorite_Ta2O.cif,183,"data_image0
_chemical_formula_structural       Ta8O4
_chemical_formula_sum              ""Ta8 O4""
_cell_length_a       5.2878
_cell_length_b       5.2878
_cell_length_c       5.2878
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ta  Ta1       1.0  0.25000  0.25000  0.25000  1.0000
  Ta  Ta2       1.0  0.75000  0.75000  0.25000  1.0000
  Ta  Ta3       1.0  0.75000  0.25000  0.75000  1.0000
  Ta  Ta4       1.0  0.25000  0.75000  0.75000  1.0000
  Ta  Ta5       1.0  0.25000  0.25000  0.75000  1.0000
  Ta  Ta6       1.0  0.75000  0.75000  0.75000  1.0000
  Ta  Ta7       1.0  0.25000  0.75000  0.25000  1.0000
  Ta  Ta8       1.0  0.75000  0.25000  0.25000  1.0000
  O   O1        1.0  0.00000  0.00000  0.00000  1.0000
  O   O2        1.0  0.00000  0.50000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.50000  1.0000
  O   O4        1.0  0.50000  0.50000  0.00000  1.0000
"
ZincBlende_GeO.cif,555,"data_image0
_chemical_formula_structural       Ge4O4
_chemical_formula_sum              ""Ge4 O4""
_cell_length_a       4.51484
_cell_length_b       4.51484
_cell_length_c       4.51484
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ge  Ge1       1.0  0.00000  0.00000  0.00000  1.0000
  Ge  Ge2       1.0  0.00000  0.50000  0.50000  1.0000
  Ge  Ge3       1.0  0.50000  0.00000  0.50000  1.0000
  Ge  Ge4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
"
